Id,MSSubClass,MSZoning_RL,MSZoning_RM,MSZoning_C (all),MSZoning_FV,MSZoning_RH,LotArea,LotShape,LotConfig_FR2,LotConfig_Inside,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,Neighborhood_Veenker,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_Somerst,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_BrkSide,Neighborhood_NridgHt,Neighborhood_NAmes,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Sawyer,Neighborhood_Timber,Neighborhood_Mitchel,Neighborhood_StoneBr,Neighborhood_ClearCr,Neighborhood_Gilbert,Neighborhood_SawyerW,Neighborhood_NPkVill,Neighborhood_Edwards,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_SWISU,Neighborhood_Blueste,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_SLvl,HouseStyle_2.5Unf,HouseStyle_2.5Fin,HouseStyle_SFoyer,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Gambrel,RoofStyle_Flat,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_MetalSd,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_HdBoard,Exterior1st_BrkFace,Exterior1st_WdShing,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_AsbShng,Exterior1st_Stone,Exterior1st_ImStucc,Exterior1st_BrkComm,Exterior2nd_MetalSd,Exterior2nd_VinylSd,Exterior2nd_Wd Shng,Exterior2nd_HdBoard,Exterior2nd_Wd Sdng,Exterior2nd_CmentBd,Exterior2nd_Plywood,Exterior2nd_BrkFace,Exterior2nd_AsbShng,Exterior2nd_Stucco,Exterior2nd_Brk Cmn,Exterior2nd_AsphShn,Exterior2nd_Other,Exterior2nd_ImStucc,Exterior2nd_Stone,MasVnrType_None,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_BrkCmn,MasVnrArea,ExterQual,Foundation_CBlock,Foundation_PConc,Foundation_BrkTil,Foundation_Stone,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_Basment,GarageType_CarPort,GarageType_2Types,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice
1115,20,1,0,0,0,0,5400,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1954,2000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,415,418,833,4,833,0,833,0,1,0,2,3,4,0,-2,0,1,0,0,0,0,1955,0,1,326,0,0,8,2006,117000
1116,20,1,0,0,0,0,12085,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2007,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,328,1,0,1,0,0,4,0,5,1004,730,1734,4,1734,0,1734,1,2,0,3,4,7,1,2,1,0,0,0,0,0,2007,1,3,928,0,0,11,2007,318000
1117,80,1,0,0,0,0,7750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,5,2002,2002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,5,353,55,408,4,779,640,1419,1,2,1,3,3,7,1,1,0,0,1,0,0,0,2002,2,2,527,120,0,3,2009,184100
1118,20,1,0,0,0,0,9764,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1967,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,702,192,894,4,894,0,894,1,1,0,3,3,5,0,-2,1,0,0,0,0,0,1967,1,2,450,0,0,5,2008,130000
1119,80,1,0,0,0,0,13825,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,1958,1987,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,533,533,2,1021,580,1601,0,1,0,3,2,6,0,-2,0,0,1,0,0,0,1958,1,1,300,280,34,12,2008,140000
1120,20,1,0,0,0,0,7560,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1959,1959,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,369,671,1040,2,1040,0,1040,0,1,0,3,2,6,0,-2,1,0,0,0,0,0,1959,1,1,286,140,0,7,2006,133700
1121,30,0,1,0,0,0,8263,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1920,1950,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1012,1012,2,1012,0,1012,0,1,0,2,2,6,1,2,0,1,0,0,0,0,1920,0,1,308,0,22,5,2007,118400
1122,20,1,0,0,0,0,10084,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,2005,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,196,1,0,1,0,0,3,2,5,24,1528,1552,4,1552,0,1552,0,2,0,3,3,7,0,-2,1,0,0,0,0,0,2005,1,3,782,144,20,7,2006,212900
1123,20,1,0,0,0,0,8926,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1956,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,672,672,4,960,0,960,0,1,0,3,2,5,0,-2,0,0,0,1,0,0,1956,0,1,288,64,0,10,2009,112000
1124,20,1,0,0,0,0,9405,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,9,1947,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,698,698,4,698,0,698,0,1,0,2,2,4,0,-2,0,0,0,0,0,0,0,-1,0,0,0,200,6,2009,118000
1125,80,1,0,0,0,0,9125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,5,1992,1992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170,0,0,1,0,0,3,0,0,0,384,384,3,812,670,1482,0,2,1,3,3,7,1,1,1,0,0,0,0,0,1992,2,2,392,100,25,7,2007,163900
1126,20,1,0,0,0,0,10434,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,1955,1955,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1005,1005,2,1005,0,1005,0,1,0,2,1,5,1,1,0,1,0,0,0,0,1977,0,2,672,0,0,11,2009,115000
1127,120,1,0,0,0,0,3684,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,5,2007,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130,1,0,1,0,0,3,0,0,0,1373,1373,4,1555,0,1555,0,2,0,2,3,7,1,1,1,0,0,0,0,0,2007,2,3,660,143,20,6,2009,174000
1128,20,1,0,0,0,0,14572,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,2004,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,5,1300,230,1530,4,1530,0,1530,1,2,0,3,3,7,1,2,1,0,0,0,0,0,2004,2,3,630,144,36,11,2007,259000
1129,60,1,0,0,0,0,11796,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,2004,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,0,0,847,847,4,847,1112,1959,0,2,1,4,3,8,1,2,0,0,1,0,0,0,2004,2,2,434,100,48,7,2007,215000
1130,90,0,1,0,0,0,7200,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1980,1980,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,180,0,1,0,0,0,3,3,5,936,0,936,2,936,0,936,1,1,0,2,2,4,0,-2,0,1,0,0,0,0,1980,0,2,672,49,0,8,2007,140000
1131,50,1,0,0,0,0,7804,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,3,1928,1950,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,3,622,500,1122,2,1328,653,1981,1,2,0,4,3,7,2,1,0,1,0,0,0,0,1981,0,2,576,431,44,12,2009,135000
1132,20,1,0,0,0,0,10712,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1991,1992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,3,212,762,974,2,974,0,974,0,1,0,3,2,5,0,-2,0,0,0,0,0,0,0,-1,0,0,0,28,9,2007,93500
1133,70,0,1,0,0,0,9900,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,1880,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,1008,1008,2,1178,1032,2210,0,2,0,5,1,8,0,-2,0,1,0,0,0,0,1930,0,1,205,0,48,5,2007,117500
1134,60,1,0,0,0,0,9828,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5,1995,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,5,584,544,1128,4,1142,878,2020,0,2,1,3,3,8,1,1,1,0,0,0,0,0,1995,1,2,466,0,155,6,2009,239500
1135,60,1,0,0,0,0,8773,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,1997,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0,0,916,916,3,916,684,1600,0,2,1,3,2,7,1,1,1,0,0,0,0,0,1997,2,2,460,100,38,8,2007,169000
1136,30,0,1,0,0,0,6180,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1926,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,960,960,2,986,0,986,0,1,0,2,2,5,1,2,0,1,0,0,0,0,1926,0,1,180,0,128,5,2007,102000
1137,50,1,0,0,0,0,9600,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1950,1950,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,280,752,1032,2,1032,220,1252,0,1,0,3,2,6,0,-2,1,0,0,0,0,0,1950,0,1,288,0,0,4,2008,119000
1138,50,1,0,0,0,0,6342,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,8,1875,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,780,780,3,780,240,1020,0,1,0,2,2,6,0,-2,0,0,0,0,0,0,0,-1,0,0,0,0,5,2010,94000
1139,20,1,0,0,0,0,9819,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1977,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,3,4,1567,0,1567,2,1567,0,1567,1,2,0,2,3,5,2,1,1,0,0,0,0,0,1977,1,2,714,264,32,5,2009,196000
1140,30,1,0,0,0,0,8731,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1920,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,3,645,270,915,2,1167,0,1167,0,1,0,3,2,6,1,2,0,1,0,0,0,0,1972,0,2,495,0,0,5,2007,144000
1141,20,1,0,0,0,0,7350,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1951,1951,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,4,852,100,952,2,952,0,952,1,1,0,2,2,4,0,-2,0,1,0,0,0,0,1988,0,2,840,0,0,6,2008,139000
1142,60,1,0,0,0,0,10304,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,7,1976,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,44,0,1,0,0,0,2,0,4,381,399,780,4,1088,780,1868,1,2,1,4,3,9,1,1,1,0,0,0,0,0,1976,0,2,484,448,96,10,2009,197500
1143,60,1,0,0,0,0,9965,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5,2006,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340,1,0,1,0,0,4,3,5,1150,316,1466,4,1466,1362,2828,1,3,0,4,3,11,1,1,0,0,1,0,0,0,2006,1,3,1052,125,144,4,2007,424870
1144,20,1,0,0,0,0,9000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,1959,1959,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,5,288,718,1006,2,1006,0,1006,0,1,0,3,2,5,0,-2,0,0,0,0,0,0,0,-1,0,0,0,24,7,2008,80000
1145,190,1,0,0,0,0,12180,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4,1941,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,3,348,324,672,1,672,252,924,1,1,0,2,1,5,0,-2,0,1,0,0,0,0,1941,0,1,280,0,0,7,2010,80000
1146,50,0,1,0,0,0,6240,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1928,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1042,1042,4,1042,534,1576,0,1,0,3,2,8,1,2,0,1,0,0,0,0,1928,0,1,225,0,0,8,2006,149000
1147,20,1,0,0,0,0,11200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1985,1985,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,1,1,0,0,0,3,0,5,1258,40,1298,2,1298,0,1298,1,2,0,3,3,5,1,1,1,0,0,0,0,0,1985,0,2,403,165,26,5,2006,180000
1148,70,1,0,0,0,0,12000,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,7,1941,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,275,429,704,4,860,704,1564,0,1,1,3,1,7,1,2,1,0,0,0,0,0,1941,0,1,234,0,0,7,2009,174500
1149,50,0,1,0,0,0,5700,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,7,1926,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,572,572,2,572,539,1111,0,1,0,2,2,5,1,2,0,1,0,0,0,0,1982,0,1,288,0,0,8,2008,116900
1150,70,0,1,0,0,0,9000,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,9,1920,1988,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,4,624,26,650,4,832,650,1482,0,1,0,3,2,7,0,-2,0,1,0,0,0,0,1930,0,2,324,0,0,7,2009,143000
1151,20,1,0,0,0,0,8280,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1950,1950,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,932,932,4,932,0,932,0,1,0,2,3,4,1,2,1,0,0,0,0,0,1950,0,1,306,0,0,11,2007,124000
1152,20,1,0,0,0,0,17755,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,4,1959,1959,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,132,0,1,0,0,0,2,0,3,176,1290,1466,2,1466,0,1466,0,1,1,3,1,6,2,2,1,0,0,0,0,0,1959,2,2,528,0,140,11,2006,149900
1153,20,1,0,0,0,0,14115,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,7,1956,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,4,296,230,1073,4,1811,0,1811,0,1,0,2,4,6,1,2,1,0,0,0,0,0,1956,2,2,470,0,0,7,2006,230000
1154,30,0,1,0,0,0,5890,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,8,1930,2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,4,538,278,816,4,816,0,816,0,1,0,2,2,5,0,-2,0,1,0,0,0,0,2002,0,1,432,0,0,6,2008,120500
1155,60,1,0,0,0,0,13700,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,1965,1988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,288,0,1,0,0,0,2,3,4,454,410,864,2,902,918,1820,0,1,2,4,3,8,2,2,1,0,0,0,0,0,1965,0,2,492,60,84,5,2008,201800
1156,20,1,0,0,0,0,10768,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,1976,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,3,4,1157,280,1437,2,1437,0,1437,1,2,0,3,3,6,1,0,1,0,0,0,0,0,1976,1,2,528,0,21,7,2007,218000
1157,80,1,0,0,0,0,9350,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,1965,1999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,4,633,586,1219,3,1265,0,1265,0,2,0,3,3,6,1,2,1,0,0,0,0,0,1965,1,2,502,0,92,10,2008,179900
1158,120,1,0,0,0,0,5001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,2007,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,166,1,0,1,0,0,3,0,5,904,410,1314,4,1314,0,1314,1,2,0,2,3,6,1,2,1,0,0,0,0,0,2008,1,2,626,172,62,7,2009,230000
1159,20,1,0,0,0,0,11932,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2007,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,186,1,0,1,0,0,3,0,0,0,1580,1580,4,1580,0,1580,0,2,0,3,3,7,0,-2,1,0,0,0,0,0,2008,1,3,830,0,24,6,2008,235128
1160,60,1,0,0,0,0,9120,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,1974,1974,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,270,1,1,0,0,0,2,0,4,442,459,901,2,943,933,1876,0,2,1,4,3,8,1,1,1,0,0,0,0,0,1974,1,2,540,0,69,7,2008,185000
1161,160,1,0,0,0,0,2280,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,1978,1978,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,4,311,544,855,1,855,601,1456,0,2,1,3,2,7,1,1,1,0,0,0,0,0,1978,0,2,440,26,0,7,2010,146000
